id,source,title,url,date,year,text,label,label_str,group_key,n_words,model
11,Detik,SBY: Wajah Bu Ani Terlihat Bahagia dan Rileks,https://news.detik.com/berita/d-4573836/sby-wajah-bu-ani-terlihat-bahagia-dan-rileks,"June 1, 2019",2019,"""Subhanallah ananda Agus Harimurti Yudhoyono, Edhie Baskoro Yudhoyono (EBY) kami berkomunikasi. Mestinya dia tak bisa mendengar, tapi saya lihat di pelupuk matanya ada titik air matanya,"" kata SBY di kediamannya di Puri Cikeas, Bogor, Jawa Barat, Sabtu (1/6/2019). ""Karena mungkin orang-orang yang disayangi itu masuk dalam hati dan pikiran. Saya ambil tisu, basuh air mata, air mata saya pun jatuh di keningnya. Saya bisikan, kami semua ada di sini, air mata saya jatuh. Ini adalah air mata cinta, air mata kasih, dan air mata sayang menyatu dengan air matamu,"" tuturnya. Pada saat itu juga, SBY sempat berharap Ani Yudhoyono bisa kembali sadar. Namun, menurutnya, Allah SWT memiliki jalan terbaik untuk istrinya. SBY pun melihat wajah Ani Yudhoyono dalam keadaan rileks. ""Dan saya sampaikan ke anak-anak, saya akan berdoa, tolong diamini. Mereka mengamini semua. Ya Allah, Tuhan lagi maha penyayang, Tuhan maha menyembuhkan, dan Tuhan maha mengabulkan, aku memohon pada-Mu, panjangkan usia istri tercinta kalau itu membawa kebaikan, tapi kami ikhlas untuk istri tercinta kembali kehadiratmu kalau itu juga membawa kebaikan. Diamini semua. Saya lihat sepertinya wajah Ibu Ani, saya bisa melihat karena 40 tahun bersama, bahagia, rileks, walau keadaan seperti itu,"" kata SBY. ""Saya ucapkan ibu selamat jalan, semoga hidup tenang di sisi Allah,"" sambungnya.",0,manusia,11,205,manusia
12,Detik,Jenazah Ani Yudhoyono Disambut Upacara Militer di Halim,https://news.detik.com/berita/d-4573795/jenazah-ani-yudhoyono-disambut-upacara-militer-di-halim,"June 1, 2019",2019,"Pantauan detikcom, jenazah Ani Yudhoyono tiba di Lanud Halim Perdanakusuma, Jakarta Timur, Sabtu (1/6/2019) pukul WIB. Sejumlah personel TNI pun langsung berbaris area pesawat Hercules. Penyambutan jenazah dipimpin oleh Menko Kemaritiman Luhut Binsar Pandjaitan. Pesawat Hercules yang membawa jenazah Ani Yudhoyono mendarat pukul 22.08 WIB. Tampak ikut menyambut yakni mantan Wapres Boediono, Panglima TNI Hadi Tjahjanto, Kapolri Jenderal Tito Karnavian, Mendagri Tjahjo Kumolo, Menko Polhukam Wiranto, Gubernur DKI Jakarta Anies Baswedan, Ketum PBNU Said Aqil Siroj, eks Kapolri Jenderal (Purn) Sutarman. Mereka menyalami Susilo Bambang Yudhoyono, Agus Harimurti Yudhoyono dan Edhie Baskoro Yudhoyono yang turun dari pesawat. Peti jenazah Ani Yudhoyono berbalut Bendera Merah Putih diturunkan dari pesawat sekitar pukul 22.23 WIB. Peti jenazah dibawa oleh pasukan TNI. Upacara militer langsung dilakukan. Tampak juga Menhan Ryamizard Ryacudu dan Seskab Pratikno. Para tamu undangan itu langsung mendekat ke lokasi upacara penyambutan jenazah. Ani Yudhoyono meninggal dunia di National University Hospital, Singapura pukul 11.50 waktu setempat. Dia dirawat sejak Februari 2019 karena sakit kanker darah. Jenazah sebelumnya disemayamkan terlebih dahulu di KBRI Singapura dan akan diterbangkan ke Tanah Air malam ini. Jenazah akan dibawa ke rumah duka di Puri Cikeas, Bogor, kemudian dimakamkan di Taman Makam Pahlawan (TMP) Kalibata, Jakarta Selatan pada Minggu (2/6) siang.",0,manusia,12,203,manusia
13,Kompas,"Anies: Jadikan PSBB untuk Mempererat Solidaritas, Bukan Penderitaan",https://megapolitan.kompas.com/read/2020/04/09/23425771/anies-jadikan-psbb-untuk-mempererat-solidaritas-bukan-penderitaan,"April 9, 2020",2020,"Gubernur DKI Jakarta Anies Baswedan meminta masyarakat memandang status Pembatasan Sosial Berskala Besar (PSBB) di Jakarta sebagai sebuah kesempatan untuk meningkatkan solidaritas dan ikatan silaturahmi. Anies berharap, PSBB tak dipandang sebagai sebuah penderitaan lantaran tak bisa beraktivitas di luar rumah. ""Jadikan ini bukan sebagai sebuah penderitaan. Jadikan ini sebagai kesempatan untuk mempereratkan di antara kita. Namanya memang pembatasan sosial, tapi harus menjadi saat menumbuhkan solidaritas sosial,"" kata Anies dalam konferensi pers di Balai Kota DKI Jakarta yang disiarkan akun Youtube Pemprov DKI, Kamis (9/4/2020). adalah daerah di Indonesia yang pertama kali menerapkan PSBB untuk memutus mata rantai penularan virus corona. Oleh karena itu, Anies meminta masyarakat memanfaatkan penerapan PSBB untuk lebih dekat dengan anggota keluarga dan tetangga. ""Belum pernah terjadi sebelumnya di kota ini bahwa kita semua selama dua minggu bersama keluarga. Jadikan kesempatan untuk lebih dekat dengan keluarga, buat aktivitas bersama keluarga, bersama lingkungan rumah,"" ungkap Anies. Seperti diketahui, Pemprov DKI Jakarta akan resmi menerapkan status PSBB di Jakarta mulai Jumat (10/4/2020) besok selama 14 hari atau sampai 23 April 2020. diterapkan untuk mengendalikan penyebaran virus corona tipe 2 (SARS-CoV-2) penyebab Covid-19. Anies telah menerbitkan peraturan gubernur tentang pelaksanaan Pembatasan Sosial Berskala Besar (PSBB). Kebijakan tersebut tertuang dalam Peraturan Gubernur Nomor 33 Tahun 2020. Pergub tersebut memiliki 28 pasal yang mengatur seluruh kegiatan di Ibu Kota yakni kegiatan perekonomian, sosial, budaya, keagamaan, dan pendidikan.",0,manusia,13,225,manusia
14,Kompas,"Saksi Sebut Terdakwa Penyuap Wahyu Setiawan Bertugas di ""Situation Room"" PDI-P",https://nasional.kompas.com/read/2020/04/09/23104801/saksi-sebut-terdakwa-penyuap-wahyu-setiawan-bertugas-di-situation-room-pdi-p,"April 9, 2020",2020,"Terdakwa kasus dugaan suap terkait pergantian antarwaktu anggota DPR, Saeful Bahri disebut bertugas di ""situation room"" Partai Demokrasi Indonesia Perjuangan. Hal itu disampaikan eks anggota Bawaslu, Agustiani Tio Fridelina saat menjadi saksi dalam sidang perkara tersebut dengan terdakwa Saeful Bahri, Kamis (9/4/2020). ""Kalau di dalam partainya sendiri itu ada namanya suatu lembaga tapi tidak dilaporkan secara resmi ke Kumham setahu saya pak jaksa terhormat, itu berada di situation room namanya,"" kata Agustiani saat menjawab pertanyaan jaksa. merupakan eks anak buah Sekretaris Jenderal PDI-P Hasto Kristiyanto. Kendati mengetahui Saeful berada di situation room PDI-P, Agustiani mengaku tidak mengetahui jabatan yang disandang Saeful. ""Tapi saya, jabatannya apa, saya tidak sampai mendalami,"" ujar Agustiani yang juga mengaku pernah bertugas bersama Saeful. Berdasarkan informasi dari situs resmi PDI-P, ada bagian yang disebut sebagai Pusat Analisa dan Pengendali Situasi. Bagian ini dikepalai oleh Prananda Prabowo yang merupakan anak Ketua Umum PDI-P Megawati Soekarnoputri. itu, dalam persidangan, Agustiani juga mengaku tercatat sebagai kader PDI-P sejak 2014. Agustiani mengatakan, hingga sebelum Kongres PDI-P Tahun 2019 lalu, ia menjabat sebagai Sekretaris Departemen Kerakyatan PDI-P. Selain itu, ia mengaku sebagai pengurus Badan Pemenangan Pemilu PDI-P yang ditunjuk sebagai liaison officer (LO) terkait pemilu. ""Dan oleh DPP sendiri saya juga ditugaskan menjadi LO dari PDI perjuangan dan itu saya bertugas sebagai LO tahun 2018 saya LO untuk pilkada serentak ketika itu,"" kata Agustiani. Adapun Saeful didakwa menyuap eks Komisioner KPU Wahyu Setiawan dalam kasus suap pergantian antarwaktu DPR. Uang suap itu diberikan eks staf Sekretaris Jenderal PDI-P Hasto Kristiyanto itu bersama eks caleg PDI-P Harun Masiku secara bertahap kepada Wahyu dan eks anggota Bawaslu RI Agustiani Tio Fridellina. diserahkan Saeful itu terdiri dari 19.000 dollar Singapura dan 38.350 dollar Singapura yang jumlahnya setara dengan Rp 600.000.000. Adapun uang tersebut diberikan dengan maksud agar Wahyu Setiawan mengupayakan KPU RI menyetujui permohonan penggantian antarwaktu Partai PDI Perjuangan dari Riezky Aprilia sebagai anggota DPR RI Daerah Pemilihan Sumatera Selatan 1 kepada Harun Masiku.",0,manusia,14,320,manusia
15,Kompas,"Dampak Pandemi Corona, 3.315 Pekerja Terkena PHK di Jawa Timur",https://regional.kompas.com/read/2020/04/09/23120281/dampak-pandemi-corona-3315-pekerja-terkena-phk-di-jawa-timur,"April 9, 2020",2020,"Pemerintah Provinsi Jawa Timur mencatat jumlah pekerja yang mengalami pemutusan hubungan kerja (PHK) dan dirumahkan saat pandemi virus corona baru atau Covid-19. Hingga Kamis (9/4/2020), tercatat sebanyak 3.315 orang pekerja yang mengalami PHK. Sementara jumlah pekerja yang dirumahkan menembus angka lebih 20.000 orang. Pekerja yang mengalami PHK dan pekerja yang dirumahkan akibat Wabah Covid-19 di Jawa Timur akan didaftarkan mengkuti program Kartu Prakerja. ""11 April nanti, mereka akan difasilitasi untuk mendaftar program kartu Pra Kerja dari Kemenaker,"" kata Wakil Gubernur Jawa Timur Emil Elistianto Dardak di Gedung Negara Grahadi Surabaya, Kamis. mengatakan, Pemprov Jatim juga mendapat pekerja migran dari Malaysia yang kembali ke Jawa Timur akibat wabah Covid-19. ""Ada 1.633 pekerja migran asal Malaysia yang pulang ke Jawa Timur akibat wabah Covid-19. Mereka belum tentu kembali lagi ke Malaysia,"" jelasnya. Selain di usaha sektor perhotelan, bidang usaha transportasi disebut paling banyak melakukan PHK dan merumahkan karyawannya. Sebelumnya, Presiden Joko Widodo meminta program Kartu Pra-Kerja diprioritaskan kepada masyarakat yang menjadi korban akibat dampak wabah Covid-19. Ia menyebutkan, pemerintah sudah menaikkan anggaran program ini dari Rp 10 triliun menjadi Rp 20 triliun. Penerima manfaat juga bertambah menjadi 5,6 juta orang. Para peserta yang terdaftar akan menerima bantuan uang sebesar Rp 3.550.000 untuk biaya pelatihan dan insentif. Dana itu akan diterima peserta bertahap dari sebelum hingga pelatihan kerja selesai dilakukan. yakni sebesar Rp 3.550.000, terdiri dari bantuan pelatihan sebesar Rp 1 juta dan insentif pasca-pelatihan sebesar Rp 600.000 per bulan (untuk 4 bulan).",0,manusia,15,240,manusia
16,Detik,Mendikbud Nadiem Soroti Guru Beri Tugas Berlebihan Saat Corona,https://news.detik.com/berita/d-4971923/mendikbud-nadiem-soroti-guru-beri-tugas-berlebihan-saat-corona,"April 9, 2020",2020,"Menteri Pendidikan dan Kebudayaan (Mendikbud) Nadiem Makarim angkat suara terkait banyaknya keluhan para siswa yang merasa terbebani dengan banyaknya tugas sekolah yang diberikan guru saat belajar di rumah karena pandemi virus Corona. Nadiem mengakui selama ini masih banyak sekolah yang belum mengimplementasikan dengan baik proses pembelajaran yang menyenangkan. ""Ini isu terbesar bahwa banyak sekali sekolah maupun guru yang masih belum fully mengimplementasikan pembelajaran yang menyenangkan dan juga menyajikan kurikulum dengan cara yang menyenangkan. Ini bukan cuma masalah online learning, tapi ini masalah untuk online dan offline learning,"" kata Nadiem dalam telekonferensi yang digelar Kemendikbud, Kamis (9/4/2020). Nadiem menyadari saat ini banyak guru yang masih memberikan pekerjaan rumah yang banyak kepada para siswa dalam proses belajar secara daring. Namun, dia mengatakan hal itu merupakan akibat banyak guru yang masih melakukan proses transisi dari sistem belajar secara tatap langsung ke sistem belajar online. Untuk itu, Nadiem mengaku masih memahami proses adaptasi yang dilakukan para guru tersebut. Namun, dia juga sudah memberikan imbauan keras kepada para tenaga pengajar untuk memberikan bimbingan terbaik selama proses belajar online, bukan hanya memberikan siswa banyak pekerjaan rumah. ""Memang ini beberapa guru masih memberikan pekerjaan-pekerjaan yang mungkin sangat berat, dan menurut saya alasannya bukan karena mereka ingin anaknya bekerja atau apa, tapi memang ini masih dalam proses adaptasi terhadap metode pembelajaran online atau jarak jauh. Ini adalah proses transisi,"" kata Nadiem. ""Kita juga sudah beri imbauan yang keras kepada para guru untuk membimbing juga, jangan cuma dibeberkan siswa beban pekerjaan yang banyak,"" sambungnya. Nadiem juga meminta para dinas pendidikan dan guru untuk tidak berorientasi pada banyaknya jumlah bahan-bahan pembelajaran yang diberikan kepada murid. Imbas virus Corona yang membuat Ujian Nasional (UN) ditiadakan tahun ini, lanjut Nadiem, diharapkan dapat membuat pendidik bisa lebih berfokus pada kualitas materi yang diberikan ke siswa. ""Karena ada krisis COVID-19 sehingga kita bilang tidak usah sampai tuntas, tapi mengejarnya kualitas. Sehingga harapannya makin lama mereka akan belajar untuk menemukan format belajar yang lebih menyenangkan siswa,"" pungkas Nadiem.",0,manusia,16,323,manusia
17,Detik,Anies Yakin Bisa Lewati Corona dengan Baik: Bangsa Kita Bukan Bangsa Lembek,https://news.detik.com/berita/d-4971901/anies-yakin-bisa-lewati-corona-dengan-baik-bangsa-kita-bukan-bangsa-lembek,"April 9, 2020",2020,"Gubernur DKI Anies Baswedan yakin masyarakat Indonesia, khususnya di Jakarta, bisa melewati tantangan virus Corona (COVID-19) dengan baik. Anies menegaskan bangsa Indonesia bukan bangsa lembek. ""Bangsa kita bukan bangsa lembek, Jakarta juga masyarakatnya masyarakat tangguh, yang datang ke sini, yang berada di Jakarta adalah orang-orang yang tangguh yang berani menghadapi tantangan. Kalau tidak berani menghadapi tantangan tidak datang mengadu nasib di kota ini. Karena itu, saya percaya keuletan kita, ketangguhan kita, kekuatan kita akan bisa melewati masa tangan yang akan di depan ini,"" kata Anies dalam konferensi pers yang disiarkan di akun YouTube Pemprov DKI, Kamis (9/4/2020). Anies mengatakan Jakarta merupakan wilayah pertama yang menerapkan pembatasan sosial berskala besar (PSBB). Anies ingin seluruh masyarakat disiplin mematuhi aturan PSBB. ""Kita harus tunjukkan di Jakarta bahwa kita bisa disiplin bahwa kita bisa pegang komitmen bahwa kita bisa melindungi diri kita, keluarga kita tetangga kita, kolega kita dari wabah COVID-19 ini dan jadikan 14 hari ke depan sebagai rujukan,"" ujar dia. Anies berharap wilayah lain tak mengalami hal yang sama dengan Jakarta. Namun dia mengajak masyarakat Jakarta mengirimkan pesan kepada seluruh warga di daerah lain bahwa Jakarta menjadi salah satu rujukan paling baik penerapan PSBB. ""Kita bisa mengirimkan pesan ke seluruh wilayah dunia, seluruh bangsa dan insyaallah seluruh dunia bahwa di tempat ini di kota in ketika harus melakukan pengurangan di luar kita bisa laksanakan dengan disiplin,"" tutur dia.",0,manusia,17,226,manusia
18,Detik,"Update Corona Kabupaten Bogor: 27 Kasus Positif, PDP 367, ODP 382",https://news.detik.com/berita/d-4971921/update-corona-kabupaten-bogor-27-kasus-positif-pdp-367-odp-382,"April 9, 2020",2020,"Pemerintah Kabupaten (Pemkab) Bogor menyampaikan data terbaru mengenai COVID-19. Jumlah pasien yang positif terinfeksi virus corona bertambah 3 kasus pada hari ini. ""Bertambah 3 kasus baru positif COVID-19,"" kata Bupati Bogor Ade Yasin, dalam keterangannya, Kamis (9/4/2020). Ade mengatakan jumlah kasus positif virus Corona di Kabupaten Bogor ada 27 kasus. Sementara Rabu (8/4) kemarin, jumlah positif COVID-19 sebanyak 24 kasus. Dia mengungkapkan pasien baru yang terkonfirmasi positif terinfeksi virus Corona adalah laki-laki berusia 43 tahun dan pria berusia 36 tahun. Keduanya berasal dari Kemang. Lalu 1 orang lagi adalah pria berusia 48 tahun dari Parungpanjang. Ade menambahkan, 3 pasien positif virus Corona meninggal dunia. Sedangkan untuk pasien yang telah sembuh dari positif COVID-19, lanjutnya, ada 3 orang. Dia melanjutkan jumlah pasien positif COVID-19 di Kabupaten Bogor yang masih menjalani perawatan ada 18 orang. ""PDP (pasien dalam pengawasan) meninggal (ada) 9 orang,"" lanjutnya. Jumlah PDP yang meninggal hari ini sama seperti kemarin. Sementara jumlah PDP yang masih dalam perawatan meningkat menjadi 367 pasien. Sebab kemarin, jumlah PDP di Kabupaten Bogor ada 354 kasus. Untuk orang dalam pemantauan (ODP) per hari di Kabupaten Bogor ini ada 382 atau naik 55 kasus dibandingkan kemarin. Ade mengatakan data ini adalah update hari ini sampai pukul 19.00 WIB.",0,manusia,18,203,manusia
19,Kompas,Kompas.com Kembali Jadi Pemenang Kategori Media Online Tepercaya,https://money.kompas.com/read/2019/08/01/124215826/kompascom-kembali-jadi-pemenang-kategori-media-online-tepercaya,"August 1, 2019",2019,"Superbrands, lembaga arbiter internasional untuk brand terkemuka bersama lembaga survei Nielsen kembali memberikan apresiasi kepada merek-merek terbaik Indonesia. Untuk kategori Trusted Online Media (media online tepercaya), Kompas.com tampil sebagai pemenang di antara ribuan media online yang tumbuh dan berkembang di era digital di Indonesia. Pada 2018, Dewan Pers mencatat, setidaknya ada 43.000 media online di Indonesia. Dari puluhan ribu media online itu, tidak lebih dari 200 media online yang dikategorikan terverifikasi. Pengumuman pemenang dan pemberian penghargaan kepada Kompas.com sebagai media online tepercaya dilakukan pada Gala Awards Superbrands 2019 di Ballroom 1, Sheraton Gandaria, Jakarta, Jumat, 26 Juli 2019. Superbrands adalah lembaga yang sudah berdiri selama lebih dari 26 tahun di lebih dari 86 negara. Atas pengakuan dan penghargaan Superbrands 2019 untuk Kompas.com sebagai media online tepercaya ini, Pemimpin Redaksi Kompas.com Wisnu Nugroho mengucapkan terima kasih khususnya kepada para pembaca. “Pengakuan dan penghargaan ini adalah peneguh atas upaya jurnalistik Kompas.com selama 23 tahun lebih untuk menjadi media rujukan tepercaya bagi para pembaca,” ujar Wisnu di Jakarta, Kamis (1/8/2019). Untuk Kompas.com yang didirikan pada 14 September 1995, penghargaan sebagai media online tepercaya merupakan penghargaan berturut-turut kedua setelah pada 2018 mendapat penghargaan yang sama. Sabet Penghargaan Berita Online Terpercaya dari Superbrands “Terima kasih pertama-tama untuk para pembaca,” ujar Wisnu Nugroho. Dalam satu tahun terakhir, sebagai media online tepercaya, Kompas.com berperan dalam jaringan internasional penguji fakta (International Fact Checking Network/IFCN) untuk melawan hoaks dan mengungkapkan kebenaran dengan kerja-kerja jurnalistik. Tersertifikasi dalam Jaringan Internasional Penguji Informasi Terkait pemberian penghargaan ini, CEO Superbrands Indonesia Grandtyana Mayasari mengatakan, penghargaan yang diraih para pemilik brand merupakan bukti pencapaian. “Brand yang mendapat Superbrands Awards 2019 telah menjadi TOP of Mind yang mendapat tempat sangat spesial di mata para konsumen, melalui inovasi-inovasi yang dilakukan selama ini,” ujar Grandtyana. Acara Gala Awards Superbrands Indonesia 2019 dihadiri sekitar 40 brand terkemuka di Indonesia yang mendapatkan status dan penghargaan berdasarkan penilaian yang dilakukan oleh Nielsen dengan 38 kategori penghargaan.",0,manusia,19,316,manusia
20,Kompas,"Tinta Habis Jadi Kendala Pembuatan E-KTP, Ini Kata Disdukcapil Depok",https://megapolitan.kompas.com/read/2018/12/21/22225121/tinta-habis-jadi-kendala-pembuatan-e-ktp-ini-kata-disdukcapil-depok,"December 21, 2018",2018,"Kepala Seksi Pendaftaran Penduduk Disdukcapil Depok Jaka susanto menyampaikan, tinta untuk mencetak KTP elektronik (e-KTP), yakni tinta ribbon di Kelurahan Pengasingan dan kelurahan lainnya habis sejak 6 bulan lalu. Akibatnya, pihak kelurahan tidak dapat mencetak e-KTP baru bagi warga. ""Iya benar telah habis juga di kami (Disdukcapil), tetapi sebenarnya kami telah memberikan rata ke semua kelurahan yang ada di Depok sesuai dengan jumlah warga yang diajukan di masing-masing kelurahan,"" ucap Jaka di Balai Kota Depok, Jalan Margonda, Jumat (21/12/2018). Ia menanggapi keluhan warga mengenai lamanya mengurus e-KTP di kelurahan di Depok, termasuk di Kelurahan Pengasingan. pembuatan e-KTP terkendala tinta ribbon yang habis. Tinta tersebut belum dikirim dari Dinas Kependudukan dan Pencatatan Sipil (Disdukcapil) Depok sejak enam bulan lalu. Mengenai hal ini, Jaka menyampaikan bahwa pada 2018 telah dibagikan 189 tinta ribbon dan 63 film ke semua kelurahan di Depok. Adapun 1 ribbon dapat mencetak 500 E-KTP. ""189 tinta ribbon dan 63 film itu kita pakai menggunakan dana anggaran pendapatan dan belanja negara (APBN) kemudian karena kita lihat stok sudah berkurang, kita usulkan pakai dana anggaran belanja tambahan (ABT) dan dapat 25 film dan 50 ribbon yang sudah didistribusikan,"" ujar Jaka. Menurut dia, pengadaan tinta ribbon harus melalui e-katalog sehingga memerlukan waktu lama lagi untuk memesannya. Kendati demikian, kata Jaka, bukan berarti e-KTP tidak dapat dikerjakan sama sekali dengan alasan ketiadaan tinta. ""Ya memang menghambat, tetapi bukan berarti enggak bisa sama sekali dikerjakan (dicetak) ya,"" ucap Jaka. E-KTP Rusak Ia mengatakan, pencetakan e-KTP bisa saja dilakukan dengan menumpang di kelurahan terdekat yang tintanya masih ada. ""Kita kan ada 63 titik kelurahan ya kalau pun misalkan tiga kelurahan tersebut habis, sebenarnya kan petugas operator bisa mobile, numpang nyetak di kelurahan lain yang masih ada tintanya,"" ucap Jaka. Ia juga menyampaikan, Disdukcapil Depok tengah mengajukan permintaan untuk pengadaan tinta pada tahun depan. ""Kita sedang berusaha ajukan ke pusat terkait ini, namun ya tetap kami memang menunggu tahun depan biar anggarannya jadi masuk di tahun 2019 mbak,"" kata Jaka.",0,manusia,20,325,manusia
21,Kompas,"Merujuk Tatib, Formappi Pertanyakan Keputusan DPD Berhentikan GKR Hemas",https://nasional.kompas.com/read/2018/12/21/23230341/merujuk-tatib-formappi-pertanyakan-keputusan-dpd-berhentikan-gkr-hemas,"December 21, 2018",2018,"Peneliti Forum Masyarakat Peduli Parlemen Indonesia (Formappi) Lucius Karus mempertanyakan keputusan DPD terkait pemberhentian senator asal DI Yogyakarta GKR Hemas. Menurut Lucius, sesuai dengan tata tertib DPD tidak ada pelanggaan serius yang memberikan peluang kepada DPD untuk memberhentikan istri Sri Sultan HB X itu. “Di tatib DPD (Peraturan Dewan Perwakilan Daerah RI Nomor 3 Tahun 2018 Tentang Tata Tertib) diberitahukan ketidakhadiran di rapat paripurna merupakan pelanggaran ringan, tidak bisa diberikan sanksi penghentian sementara,” kata Lucius, di Kantor Formappi, Jakarta, Jumat (21/12/2018). Ketidakhadiran saat rapat paripurna, kata Lucius, bisa dilakukan teguran secara tertulis. sebagai Anggota DPD Lucius mengatakan, jika terus berulang, maka akan meningkat menjadi pelanggaran sedang, tetapi tidak sampai pada pemberhentian sementara. Pasal 30 ayat (1) menyebutkan anggota diberhentikan sementara karena menjadi terdakwa dalam perkara tindak pidana umum yang diancam dengan pidana penjara lima tahun atau lebih; atau menjadi terdakwa dalam perkara tindak pidana khusus. “Setahu saya ketidakhadiran GKR Hemas di rapat bukan karena dia tidak punya waktu, atau malas. Tapi karena dia (GKR Hemas) ingin menegaskan sikapnya tidak menerima kepemimpinan DPD yang memang dalam prosesnya penuh masalah,” kata dia. itu, dari sisi legistimasi, ia menilai, pemberhentian sementara GKR Hemas tidak berdasar. Menurut Lucius, anggota DPD merupakan wakil dari suatu daerah yang dipilih oleh rakyat, sehingga pemberhentian tidak tepat. “Pemberhentian orang (anggota DPD) yang jelas-jelas dipilih langsung oleh rakyat itu tidak tepat, ketika hanya masalah ketidakhadiran GKR Hemas dihentikan oleh DPD,” kata Lucius. Lucius mengatakan, calon perseorangan yang maju melalui jalur DPD memiliki legitimasi keterwakilan lebih tinggi daripada DPR yang melalui partai politik. “Legitimasi (DPD) kuat, menjadi tidak logis DPD dengan sewenang-wenang mencabut mandat yang diberikan rakyat Yogyakarta oleh GKR Hemas. Dengan seenaknya dicabut DPD dengan menabrak aturan yang ada, khususnya tatib (DPD),” kata Lucius. Diberitakan sebelumnya, Badan Kehormatan (BK) Dewan Perwakilan Daerah (DPD) memberhentikan sementara senator asal Yogyayakarta GKR Hemas. Ketua BK DPD Mervin S Komber mengatakan, Hemas diberhentikan sementara karena sudah dua belas kali tidak menghadiri sidang paripurna DPD RI serta sudah melewati tahapan sanksi lainnya. Sementara itu, GKR Hemas akan melawan keputusan Badan Kehormatan (BK) DPD RI lewat jalur hukum.",0,manusia,21,343,manusia
22,Kompas,Olimpiade Tokyo 2020 Jadi Target Utama Tim Binpres PBSI,https://bola.kompas.com/read/2018/12/21/21520078/olimpiade-tokyo-2020-jadi-target-utama-tim-binpres-pbsi,"December 21, 2018",2018,"Kepala Bidang Pembinaan dan Prestasi (Binpres) PP PBSI, Susy Susanti, menjelaskan bahwa target utama tim Binpres diproyeksikan ke Olimpiade Tokyo 2020 yang menjadi program kerja tahun 2019 dalam Musyawarah Kerja Nasional (Mukernas) PBSI 2018. Kualifikasi Olimpiade Tokyo 2020 akan berlangsung mulai Mei 2019 dan akan berakhir pada April 2020. Seperti dilansir BolaSport.com dari Badminton Indonesia, poin pertama yang menjadi fokus PBSI di tahun depan adalah mempersiapkan nama-nama atlet elite yang berpotensi dan berpeluang ke Olimpiade Tokyo 2020, masing-masing sektor menetapkan kuota nominasi. menargetkan untuk mengirimkan dua wakil per sektor agar memperbesar peluang perolehan medali, khususnya medali emas. Masih terkait dengan Olimpiade, fokus ketiga di tahun depan adalah rencana persiapan dan akomodasi pemain dan tim selama di Tokyo jelang perhelatan Olimpiade. Keempat, di level junior, PBSI fokus mempersiapkan para atlet junior untuk ajang Asia Junior Championships 2019 dan World Junior Championships 2019. Poin kelima dan keenam menitikberatkan pada subbidang sport science yang menjadi satu kesatuan dengan binpres. PBSI menargetkan peningkatan pengembangan program pendidikan kepelatihan daerah lewat jalur pendidikan di sekolah-sekolah, pelatihan guru olahraga lewat program Shuttle Time. Selain itu, PBSI juga akan meningkatan dan pengembangan program sport science, khususnya dalam hal performance analysis. (Delia Mustikasari)",0,manusia,22,194,manusia
